# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 13:28:02 2025
#
# User preference: *
#
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
#
disposition,pl_orbper,pl_rade,pl_insol,pl_eqt,st_teff,st_rad,rastr,ra,decstr,dec
CONFIRMED,10.13427900000,14.80000000,,,,0.430000,08h37m27.02s,129.3625717,+18d58m35.83s,18.9766197
CONFIRMED,10.13380000000,,,,3411.00,0.414978,08h37m27.02s,129.3625717,+18d58m35.83s,18.9766197
CONFIRMED,10.13509100000,3.70000000,,,3410.00,0.440000,08h37m27.02s,129.3625717,+18d58m35.83s,18.9766197
CONFIRMED,10.13423100000,1.76000000,,,,0.226000,08h37m27.02s,129.3625717,+18d58m35.83s,18.9766197
CONFIRMED,10.13464540000,3.31000000,,474.00,3566.00,0.400000,08h37m27.02s,129.3625717,+18d58m35.83s,18.9766197
CONFIRMED,10.13446000000,1.92000000,,,,0.226000,08h37m27.02s,129.3625717,+18d58m35.83s,18.9766197
CONFIRMED,8.40600000000,,,,4642.56,4.708810,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40527600000,8.04276104,,,4836.00,2.949151,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,,14.68379000,,,,4.200000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40715910000,10.12480000,114.1490,910.00,4642.60,4.710000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40672600000,10.61000000,,1499.00,4717.00,4.470000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40610000000,14.68379000,,,4790.00,4.200000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40685000000,10.88000000,,,,4.090000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40711500000,13.45077684,,1566.00,4673.00,4.140000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40695100000,11.50000000,,,,4.790000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,8.40610000000,14.68379000,,,4790.00,4.200000,08h31m03.08s,127.7628370,+10d50m51.21s,10.8475571
CONFIRMED,10.13682000000,4.60000000,,,,1.370000,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13675000000,4.30000000,,1102.00,6120.00,1.311000,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13679600000,5.00805298,,,6095.00,1.508200,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13693000000,4.93000000,339.0000,1093.00,6103.00,1.565000,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13892836000,,,,6283.00,1.506960,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13652700000,4.50000000,,,,1.390000,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13644800000,5.20000000,,1092.00,6172.00,1.570000,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13672830000,5.44119000,992.2580,1563.00,6283.00,1.510000,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13673490000,5.06645928,,1185.00,6260.00,1.518000,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,10.13600000000,,,,6283.00,1.506960,08h25m57.17s,126.4882114,+11d30m39.94s,11.5110933
CONFIRMED,18.24841000000,12.48000000,,,,2.710000,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,18.25000000000,,,,6073.27,2.731150,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,18.24900000000,14.45961000,,,5990.00,3.100000,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,18.25198500000,11.73000000,,1113.00,6217.00,2.630000,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,18.24870800000,10.53585955,,,6033.00,2.276457,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,18.24783000000,11.88151954,,1184.00,6069.00,2.550000,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,18.25221300000,8.30000000,,,,1.980000,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,18.24901000000,12.37000000,357.0000,1108.00,6053.00,2.660000,13h55m05.70s,208.7737624,-05d26m32.98s,-5.4424943
CONFIRMED,1.33711716000,,,,4645.00,0.713000,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711656200,,,,4645.00,0.713000,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33700000000,,,,4459.00,0.763091,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711647000,14.05600000,,1344.00,4645.00,0.776000,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711644000,,,,4645.00,,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711655300,12.89035000,,,4645.00,0.713000,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711600000,11.50000000,,,,0.660000,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711640000,,,,,,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711820000,12.82300000,,1292.00,4645.00,0.713000,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711405000,,,,4459.00,0.763091,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711569000,11.85000000,,,,0.662900,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711677000,12.49803500,,1285.00,,0.703300,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.33711647000,14.05608600,,,4645.00,0.776000,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714
CONFIRMED,1.51082610000,,,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,1.51087000000,,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,1.51087081000,1.08600000,4.2500,400.10,2559.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,1.51088432000,,4.1500,397.60,2520.00,0.123400,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,1.51082600000,1.11600000,4.1530,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,1.12100000,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,1.51094471179,1.20389172,98.1931,802.86,5780.00,0.114827,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,1.51084800000,1.11300000,4.2500,400.00,2550.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,,,366.00,,0.114827,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,2.42193700000,1.09700000,2.2140,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,2.42184800000,1.04900000,2.2600,342.00,2550.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,2.42182330000,1.05600000,2.2700,341.90,2559.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,2.42193710000,,,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,2.42179346000,,2.2110,339.70,2520.00,0.123400,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,1.09500000,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,,,315.00,,0.114827,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,4.04961000000,0.77200000,1.1430,288.00,2559.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,0.78400000,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,4.04921900000,0.78800000,1.1150,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,4.04978035000,,1.1140,286.20,2520.00,0.123400,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,6.09956479000,,0.6450,249.70,2520.00,0.123400,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,6.10101300000,0.92000000,0.6460,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,6.09961500000,0.91800000,0.6620,251.30,2559.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,6.09705000000,,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,0.91000000,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,1.04600000,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,9.20659399000,,0.3730,217.70,2520.00,0.123400,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,9.21290000000,,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,9.20754000000,1.04500000,0.3730,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,9.20669000000,1.04500000,0.3820,219.00,2559.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,1.14800000,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,12.35294000000,1.12700000,0.2580,198.60,2559.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,12.35244600000,1.12900000,0.2520,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,12.35355570000,,0.2520,197.30,2520.00,0.123400,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,18.77286600000,0.75500000,0.1440,,2566.00,0.119200,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,,0.77300000,,,,,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,18.76700000000,0.75200000,0.1650,173.00,,0.114827,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,18.76727450000,,0.1440,171.70,2520.00,0.123400,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,20.00000000000,0.75500000,0.1310,168.00,2559.00,0.117000,23h06m30.33s,346.6263919,-05d02m36.46s,-5.0434618
CONFIRMED,24.13960000000,10.27000000,35.0000,677.00,,1.345000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,24.13861000000,10.22000000,33.2000,668.00,4970.00,1.314000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,24.13150000000,9.53000000,,,,1.330000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,24.13990000000,9.72939525,,,5050.00,1.278000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,24.14134100000,,,,,1.407000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,8.24380000000,5.05000000,,,,1.330000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,8.24958000000,5.59000000,146.0000,968.00,,1.345000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,8.24892000000,5.15613112,,,5050.00,1.278000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,8.24959000000,,,,,,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,12.40320000000,6.41000000,85.0000,845.00,,1.345000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,12.39600000000,6.13000000,,,,1.330000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,12.40580000000,6.43395492,,,5050.00,1.278000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,60.00000000000,8.74000000,10.0000,492.00,,1.345000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,53.50000000000,9.97599282,,,4941.00,1.430000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,44.16990000000,9.94000000,,,,1.330000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,40.20000000000,8.23860081,,,5050.00,1.278000,04h05m19.60s,61.3316540,+20d09m25.31s,20.1570318
CONFIRMED,5.72149000000,10.53646000,,770.00,4430.00,0.660000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72149242000,10.35711600,,736.00,,0.657000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72148722000,,,,,,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72147420000,,,,4425.00,0.670000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72147420000,10.55000000,51.0000,672.50,4425.00,0.670000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72226000000,12.84330000,37.0251,687.00,4233.20,0.730000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72148926000,,,,4430.00,0.660000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72149040000,,,,,,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,,,,,,,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72147420000,,,,4425.00,0.670000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72147420000,10.62613200,,,4430.00,0.660000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,5.72148800000,,,,4430.00,0.660000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,1088.00000000000,,,,4425.00,0.670000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,1088.00000000000,,,,4425.00,0.670000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,1088.00000000000,,,,4425.00,0.670000,12h33m32.74s,188.3864277,-10d08m46.37s,-10.1462141
CONFIRMED,4.04606440000,18.28510000,6586.4700,2509.00,6404.00,1.810000,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847
CONFIRMED,4.04605063000,,,,6410.00,1.696000,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847
CONFIRMED,4.04606540000,14.94000000,,,,1.696000,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847
CONFIRMED,4.04604350000,16.14096000,,1729.00,6410.00,1.696000,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847
CONFIRMED,4.04604070000,15.62534600,,1753.00,,1.754000,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847
CONFIRMED,4.04604960000,,,,,,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847
CONFIRMED,4.04600500000,12.00000000,,,,1.380000,01h18m12.14s,19.5505861,+02d42m10.02s,2.7027847
CONFIRMED,4.53346998242,13.22170304,501.4021,1206.89,5846.00,1.197100,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895
CONFIRMED,4.53346860000,,,,,,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895
CONFIRMED,4.53347100000,12.66617000,460.0000,1290.00,5871.00,1.140000,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895
CONFIRMED,4.53346820000,,,,5871.00,1.140000,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895
CONFIRMED,4.53347750000,13.30506009,,1312.00,,1.181000,23h16m15.23s,349.0634651,+00d18m24.08s,0.3066895
CONFIRMED,3.95162600000,10.76861656,,,5773.00,1.040024,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95162300000,11.19000000,,1193.00,5772.00,1.100000,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95200000000,,,,5753.00,1.102890,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95162300000,12.00000000,,,,1.200000,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95161588000,,,,5838.00,1.134000,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95162050000,11.93758500,,1339.00,5838.00,1.134000,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95162830000,11.81000000,,,,1.130000,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95160500000,,,,5838.00,1.134000,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.95169560000,,,,5753.00,1.102890,13h26m37.24s,201.6551525,-08d19m03.49s,-8.3176353
CONFIRMED,3.40883530000,,,,6150.00,1.094000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40883000000,13.59700000,,1468.00,6150.00,1.094000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40883000000,13.59651700,,,6150.00,1.094000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40883458000,,,,,,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40883502000,,,,6150.00,1.094000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40883495000,13.66374747,,1456.00,,1.083000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40883870000,14.01125000,,,,1.083000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40883300000,14.26320000,695.6500,1430.00,6134.00,1.110000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,3.40884000000,15.17700000,,1473.00,6084.00,1.123000,23h34m27.90s,353.6162694,-01d34m47.95s,-1.5799849
CONFIRMED,4.15914920000,12.64000000,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15914806000,,,,,,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15915200000,12.25100000,409.0000,1146.00,5476.00,1.144000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15912870000,12.77000000,,,5576.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15912820000,12.71000000,,,5576.00,1.111330,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.10000000000,,,,5565.00,,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15914920000,,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15810694000,,,,5576.00,1.111330,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15914090000,,,1275.00,5576.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15915035000,,,,5350.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15914960000,,,,5350.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15917000000,13.18000000,,,,1.188000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15922100000,12.30000000,534.0000,,5950.00,1.100000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.16071000000,12.90000000,,,5576.00,1.160000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15913990000,12.89000000,,,5350.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15917390000,10.50000000,,,5427.00,0.860000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15912890000,12.63000000,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15915100000,12.86000000,,,,1.156000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.15914880000,12.16160000,417.2950,1259.00,5576.00,1.110000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,572.00000000000,,,247.00,5576.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,588.80000000000,,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,592.50000000000,,0.5490,219.30,5476.00,1.144000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,588.50000000000,,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,588.80000000000,,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,589.57000000000,,,,,1.156000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,580.70000000000,,,,5576.00,1.160000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03055000000,3.56700000,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03050100000,3.65000000,,,,1.156000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03052118000,,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03077000000,3.57600000,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03081000000,3.63000000,,,5576.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.09500000000,3.71000000,,,5576.00,1.160000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03054190000,3.06000000,,,5427.00,0.860000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03101000000,3.58000000,145.0000,885.00,5476.00,1.144000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.02805200000,3.30000000,,,5565.00,1.100000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03164000000,3.18000000,190.0000,,5950.00,1.100000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,9.03079000000,3.60000000,,,5576.00,1.111330,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78959330000,,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78961301000,1.50000000,,,5427.00,0.860000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78959700000,1.82900000,,,5576.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78969300000,1.79000000,,,5565.00,1.150000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.79000000000,1.77300000,,,5552.00,1.125000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78961000000,1.83000000,,,,1.156000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78965500000,1.80000000,,,5565.00,1.100000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78951800000,1.64000000,4895.0000,,5950.00,1.100000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78959330000,1.80800000,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78957000000,1.79000000,3740.0000,1992.00,5476.00,1.144000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78963600000,1.82000000,,,5576.00,1.160000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78959200000,1.81000000,,,5552.00,1.137000,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,0.78959300000,1.81700000,,,5576.00,1.111330,22h04m48.74s,331.2030920,-12d01m08.64s,-12.0190670
CONFIRMED,4.46562940000,,,,,,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46563013000,,,,5960.00,1.060000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46563300000,14.57200000,,,5960.00,1.060000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46562990000,,,,5960.00,1.060000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46563432994,14.64677635,471.6016,1188.54,6070.00,1.090360,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46562430000,14.73000000,,,,1.072000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46562910000,14.96401500,,1300.00,6070.00,1.102000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46563500000,14.80000000,,,,1.110000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46563000000,14.90797000,,,5900.00,1.090000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46659676000,,,,6070.00,1.090360,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46563300000,14.57170000,,,5900.00,1.060000,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,4.46600000000,,,,6070.00,1.090360,13h35m01.97s,203.7581951,-17d30m12.59s,-17.5034961
CONFIRMED,2.48419050000,15.60000000,1657.0000,,6090.00,1.390000,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686
CONFIRMED,2.48419870000,,,,6100.00,1.260000,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686
CONFIRMED,2.48450535000,,,,6089.00,1.275530,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686
CONFIRMED,2.48419300000,14.23500000,,1710.00,6100.00,1.260000,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686
CONFIRMED,2.48419810000,15.54000000,,,,1.322000,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686
CONFIRMED,2.48419390000,11.80000000,,,5994.00,1.130000,22h49m32.62s,342.3858995,-10d40m31.69s,-10.6754686
